event_id,title,description,category,timezone,geo_coordinates_longitude,geo_coordinates_latitude,geo_address_region,location,country,phq_attendance,rank,local_rank,predicted_event_spend,entities_names,city,category_encoded,city_encoded,combined_features,norm_attendance,norm_spend,norm_rank,norm_local_rank,collaborative_score
7kedk3ceuo5snztmzv,moto3 2025  grand prix of thailand 2025  qualifying,sourced from predicthqcom,sports,Asia/Bangkok,103.0849254,14.9579714,Chang Wat Buri Ram,"103.0849254,14.9579714",TH,100000.0,90,100.0,3640585.0,"Scott Ogden,Riccardo Rossi,Adrian Fernandez,Adrian Cruces,Cormac Buchanan,Guido Pini,Ruche Moodley,Eddie O Shea,Jakob Rosenthaler,Angel Piqueras,David Munoz,Luca Lunetta,Matteo Bertelle,Joel Kelso,Alvaro Carpe,David Almansa,Stefano Nepa,Marcos Uriarte,Nicola Fabio Carraro,Valentin Perrone,Tatchakorn Buasri,Jose Antonio Rueda,Ryusei Yamanaka,Joel Esteban,Taiyo Furusato,Dennis Foggia,Chang International Circuit",Buriram,2,19,moto3 2025  grand prix of thailand 2025  qualifying sourced from predicthqcom sports Buriram,0.006157438308625585,0.004756891965524418,0.0,0.0,0.00389004291310756
bvgjizk3t6nbea3n82,carnaval de málaga,sourced from predicthqcom  carnaval de málaga or fiesta del invierno cálido is a popular festival that precedes the time of lent the event is unique in málaga for its multicultural colourful and spontaneous character,festivals,Europe/Madrid,-4.422017,36.7210325,Andalucía,"-4.422017,36.7210325",ES,100000.0,90,100.0,5671209.0,Carnaval de Málaga,Madrid,1,45,carnaval de málaga sourced from predicthqcom  carnaval de málaga or fiesta del invierno cálido is a popular festival that precedes the time of lent the event is unique in málaga for its multicultural colourful and spontaneous character festivals Madrid,0.006157438308625585,0.02494017941503946,0.0,0.0,0.009945029147962072
bonkmdphupqb9mrtbf,moto2 2025  grand prix of thailand 2025  race,sourced from predicthqcom,sports,Asia/Bangkok,103.0849254,14.9579714,Chang Wat Buri Ram,"103.0849254,14.9579714",TH,100000.0,90,100.0,3640585.0,"Darryn Binder,Tony Arbolino,Joe Roberts,Albert Arenas,Marcos Ramirez,Alex Escrig,Jorge Navarro,Ayumu Sasaki,Celestino Vietti,Ivan Ortola,Izan Guevara,Alonso Lopez,Jake Dixon,Yuki Kunii,Filip Salac,Aron Canet,Zonta van Den Goorbergh,Barry Baltus,Manuel Gonzalez,Diogo Moreira,Mario Suryo Aji,Adrian Huertas,Deniz Oncu,Daniel Holgado,David Alonso,Collin Veijer,Senna Agius,Oscar Gutierrez,Chang International Circuit",Buriram,2,19,moto2 2025  grand prix of thailand 2025  race sourced from predicthqcom sports Buriram,0.006157438308625585,0.004756891965524418,0.0,0.0,0.00389004291310756
cr7pruuvsv8jayodnv,viareggio carnevale  5th carnival parade,sourced from predicthqcom  the carnival of viareggio carnevale di viareggio is a carnival event annually held in the tuscan city of viareggio in italy one of the best known in italy the carnival in viareggio has its origins at the end of the 19th century the parades draw thousands of visitors of all ages who come to see both the spectacular floats and parade as well as participate in the festive air that can be breathed in the town on the days of the masquerade processions,festivals,Europe/Rome,10.2442294,43.8655924,Toscana,"10.2442294,43.8655924",IT,100000.0,90,100.0,6476947.0,Viareggio Carnevale,Florence,1,27,viareggio carnevale  5th carnival parade sourced from predicthqcom  the carnival of viareggio carnevale di viareggio is a carnival event annually held in the tuscan city of viareggio in italy one of the best known in italy the carnival in viareggio has its origins at the end of the 19th century the parades draw thousands of visitors of all ages who come to see both the spectacular floats and parade as well as participate in the festive air that can be breathed in the town on the days of the masquerade processions festivals Florence,0.006157438308625585,0.032948772666669186,0.0,0.0,0.01234760712345099
d7p8mu4xp6mrzupdg7,hawthorn hawks vs western bulldogs,sourced from predicthqcom,sports,Australia/Melbourne,144.9834493,-37.8199669,Victoria,"144.9834493,-37.8199669",AU,100024.0,90,100.0,7822197.0,"Hawthorn Hawks,Western Bulldogs,Melbourne Cricket Ground",Melbourne,2,46,hawthorn hawks vs western bulldogs sourced from predicthqcom sports Melbourne,0.006186994012506988,0.046319818927060136,0.0,0.0,0.016370743283120836
dfb7ma7uwufqeuy4jy,mobile world congress,sourced from predicthqcom  the gsma mobile world congress is the place where mobile leaders to gather collaborate and conduct businessthe annual event provides the planets best venue for mobile industry networking new business opportunities and dealmaking mobile world congress mwc includes a worldclass conference featuring visionary keynotes and thoughtprovoking panel discussions an exhibition with more than 2000 companies displaying the cuttingedge products and technologies that define the future of mobile the worlds best opportunity for mobile industry networking and the annual global mobile awards ceremony which recognises the most innovative mobile solutions and initiatives from around the world,expos,Europe/Madrid,2.1278252,41.3546937,Catalunya,"2.1278252,41.3546937",ES,101000.0,90,100.0,14231417.0,"Fira Barcelona Gran Via,Mobile World Congress",Barcelona,0,7,mobile world congress sourced from predicthqcom  the gsma mobile world congress is the place where mobile leaders to gather collaborate and conduct businessthe annual event provides the planets best venue for mobile industry networking new business opportunities and dealmaking mobile world congress mwc includes a worldclass conference featuring visionary keynotes and thoughtprovoking panel discussions an exhibition with more than 2000 companies displaying the cuttingedge products and technologies that define the future of mobile the worlds best opportunity for mobile industry networking and the annual global mobile awards ceremony which recognises the most innovative mobile solutions and initiatives from around the world expos Barcelona,0.007388925970350702,0.11002394612499575,0.0,0.0,0.03596275422563901
emetbwoazjrcq7kukj,krewe of proteus,"sourced from predicthqcom  founded in 1882 the krewe of proteus is the secondoldest krewe in carnival history their floats still use the original chassis from the 1880s
the organization is named after proteus the prophetic old man of the sea in greek mythology the shepherd of the seas flocks",festivals,America/Chicago,"[[-90.1023450748029, 29.926727994238387], [-90.08937921279582, 29.929427511249322], [-90.07778903327426, 29.936494452477675], [-90.07230308560293, 29.943405960027743], [-90.06953488820746, 29.95318890852929], [-90.06942597967816, 29.95357379673676], [-90.06865620326323, 29.953355979678175], [-90.07157691439707, 29.943034039972257], [-90.07725096672576, 29.935885547522325], [-90.08908078720418, 29.928672488750678], [-90.10147492519711, 29.926092005761614], [-90.10093212830061, 29.92085120814029], [-90.10089092016032, 29.920453336440904], [-90.10168666355911, 29.92037092016032], [-90.1023450748029, 29.926727994238387]]",0,Louisiana,"-90.08439009364928,29.934763435191645",US,100000.0,90,100.0,8170330.0,Krewe of Proteus,New Orleans,1,52,"krewe of proteus sourced from predicthqcom  founded in 1882 the krewe of proteus is the secondoldest krewe in carnival history their floats still use the original chassis from the 1880s
the organization is named after proteus the prophetic old man of the sea in greek mythology the shepherd of the seas flocks festivals New Orleans",0.006157438308625585,0.04978006977096921,0.0,0.0,0.017396996254740997
ffwu62ywpubzwqlufx,motogp 2025  grand prix of thailand  race,sourced from predicthqcom,sports,Asia/Bangkok,103.0849254,14.9579714,Chang Wat Buri Ram,"103.0849254,14.9579714",TH,100000.0,90,100.0,3640585.0,"Ai Ogura,Francesco Bagnaia,Pedro Acosta,Marc Marquez,Fabio Quartararo,Luca Marini,Brad Binder,Maverick Vinales,Marco Bezzecchi,Jack Miller,Miguel Oliveira,Enea Bastianini,Somkiat Chantra,Fermin Aldeguer,Franco Morbidelli,Lorenzo Savadori,Joan Mir,Alex Marquez,Alex Rins,Johann Zarco,Fabio Di Giannantonio,Raul Fernandez,Chang International Circuit",Buriram,2,19,motogp 2025  grand prix of thailand  race sourced from predicthqcom sports Buriram,0.006157438308625585,0.004756891965524418,0.0,0.0,0.00389004291310756
gw4d7cfwkgqoxa6xzy,motorrader dortmund 2025,sourced from predicthqcom  motorräder dortmund is a premier annual motorcycle fair that attracts around 100000 visitors the event showcases the latest in motorcycle technology accessories and gear from various manufacturers while also featuring thrilling demonstrations and entertainment making it a key gathering for motorcycle enthusiasts with a vibrant atmosphere and a diverse array of exhibits it serves as an essential platform for industry professionals and fans alike to connect and celebrate their passion for motorcycling,expos,Europe/Berlin,7.4544003,51.4949758,Nordrhein-Westfalen,"7.4544003,51.4949758",DE,103000.0,90,100.0,14635388.0,"Messe Dortmund GmbH,Motorräder Dortmund",Berlin,0,11,motorrader dortmund 2025 sourced from predicthqcom  motorräder dortmund is a premier annual motorcycle fair that attracts around 100000 visitors the event showcases the latest in motorcycle technology accessories and gear from various manufacturers while also featuring thrilling demonstrations and entertainment making it a key gathering for motorcycle enthusiasts with a vibrant atmosphere and a diverse array of exhibits it serves as an essential platform for industry professionals and fans alike to connect and celebrate their passion for motorcycling expos Berlin,0.009851901293800936,0.11403919602565094,0.0,0.0,0.038152519325215656
3krqc2mh9r4d6diewm,hotelex shanghai 2025  international hospitality equipment  foodservice expo,sourced from predicthqcom,expos,Asia/Shanghai,121.306102,31.190706,Shang Hai Shi,"121.306102,31.190706",CN,420000.0,100,100.0,52664056.0,,Shanghai,0,66,hotelex shanghai 2025  international hospitality equipment  foodservice expo sourced from predicthqcom expos Shanghai,0.400233490060663,0.49202327262780593,0.99999999999,0.0,0.45770037781110695
3cw2xyjeflhsaq8reg,ciff phase i  home furniture,sourced from predicthqcom,expos,Asia/Shanghai,113.357894,23.104038,Guang Dong Sheng,"113.357894,23.104038",CN,363449.0,100,100.0,36981525.0,,Guangzhou,0,30,ciff phase i  home furniture sourced from predicthqcom expos Guangzhou,0.33059163130244595,0.336147526498079,0.99999999999,0.0,0.3830809104689021
3gwbpxdr8knijo5lnz,nycxdesign festival,sourced from predicthqcom  nycxdesign also known as new york city by design is an annual design festival in new york city which takes place every may the festival is made up of independently hosted exhibitions open studios panel discussions and other inperson and virtual events that take place in the five boroughs of new york city,festivals,America/New_York,-74.0059728,40.7127753,New York,"-74.0059728,40.7127753",US,300000.0,100,100.0,21819202.0,NYCxDESIGN,New York,1,53,nycxdesign festival sourced from predicthqcom  nycxdesign also known as new york city by design is an annual design festival in new york city which takes place every may the festival is made up of independently hosted exhibitions open studios panel discussions and other inperson and virtual events that take place in the five boroughs of new york city festivals New York,0.25245497065364897,0.18544236221784136,0.99999999999,0.0,0.306614696925312
4evbma4g4gcbkjrfkh,new orleans jazz  heritage festival,sourced from predicthqcom  the new orleans jazz  heritage festival commonly called jazz fest or jazzfest is an annual celebration of the music and culture of new orleans and louisiana it has attracted thousands of visitors to new orleans each year,festivals,America/Chicago,"[[-90.0845437, 29.9825448], [-90.0774734, 29.9814482], [-90.0771623, 29.9826099], [-90.0845437, 29.9825448]]",0,Louisiana,"-90.07972646666667,29.982200966666664",US,450000.0,100,100.0,39720057.0,New Orleans Jazz & Heritage Festival,New Orleans,1,52,new orleans jazz  heritage festival sourced from predicthqcom  the new orleans jazz  heritage festival commonly called jazz fest or jazzfest is an annual celebration of the music and culture of new orleans and louisiana it has attracted thousands of visitors to new orleans each year festivals New Orleans,0.4371781199124165,0.36336703072224624,0.99999999999,0.0,0.4338813571801405
