event_id,title,description,category,timezone,geo_coordinates_longitude,geo_coordinates_latitude,geo_address_region,location,country,phq_attendance,rank,local_rank,predicted_event_spend,entities_names,city,category_encoded,city_encoded,combined_features
8gocb63zmjcwehh5k6,sydney mardi gras parade,sourced from predicthqcom  the parade will be led by the beloved dykes on bikes first nations and 78er floats,festivals,Australia/Sydney,"[[151.21256009569285, -33.87665812226889], [151.21401637770708, -33.877662968316464], [151.216048739252, -33.87936825769602], [151.21699714941246, -33.88017389753975], [151.21734628271122, -33.88058474632059], [151.21779271205725, -33.88316024423239], [151.2179292820546, -33.88379190320139], [151.21921896186322, -33.88619656633297], [151.22012643233808, -33.888259218930344], [151.22028751340773, -33.88862535126844], [151.21955524873155, -33.88894751340775], [151.2184992381368, -33.88654723366703], [151.2171711179454, -33.88407089679861], [151.21700728794275, -33.8833131557676], [151.2165953172888, -33.88093645367942], [151.21642965058754, -33.88074150246025], [151.21553266074804, -33.87997954230398], [151.2135310222929, -33.87830003168353], [151.21168270430715, -33.877024677731114], [151.21183483248635, -33.876165926210646], [151.2119046062757, -33.87577205869698], [151.212692341303, -33.87591160627569], [151.21256009569285, -33.87665812226889]]",0,New South Wales,"151.2164085174,-33.8818976426",AU,265000.0,98,100.0,22051321.0,Sydney Gay and Lesbian Mardi Gras,Sydney,2,86,sydney mardi gras parade sourced from predicthqcom  the parade will be led by the beloved dykes on bikes first nations and 78er floats festivals Sydney
ddu99gaekcfz4za6rb,pet fair beijing 2025   beijing international pet supplies exhibition,sourced from predicthqcom,expos,Asia/Shanghai,116.443511,39.962182,Bei Jing Shi,"116.443511,39.962182",CN,238926.0,98,100.0,41482101.0,China International Exhibition Center,Beijing,1,9,pet fair beijing 2025   beijing international pet supplies exhibition sourced from predicthqcom expos Beijing
dnpfqkmwehfuoyijao,phs philadelphia flower show,sourced from predicthqcom  the phs philadelphia flower show flower power will pay tribute to the enormous impact of flowers in our lives,expos,America/New_York,-75.16001,39.95532,Pennsylvania,"-75.16001,39.95532",US,250000.0,98,100.0,55342253.0,Philadelphia Flower Show,Philadelphia,1,71,phs philadelphia flower show sourced from predicthqcom  the phs philadelphia flower show flower power will pay tribute to the enormous impact of flowers in our lives expos Philadelphia
ubantuhuf9bsm6dthg,sitges carnival,sourced from predicthqcom  the sitges carnival carnaval de sitges is one of the wildest most vibrant and inclusive carnivals in spain held annually in the seaside town of sitges just south of barcelona its famous for its colorful parades outrageous costumes and openly lgbtq friendly atmosphere,festivals,Europe/Madrid,1.805886,41.2371851,Catalunya,"1.805886,41.2371851",ES,250000.0,98,100.0,14608070.0,Sitges Carnival,Barcelona,2,8,sitges carnival sourced from predicthqcom  the sitges carnival carnaval de sitges is one of the wildest most vibrant and inclusive carnivals in spain held annually in the seaside town of sitges just south of barcelona its famous for its colorful parades outrageous costumes and openly lgbtq friendly atmosphere festivals Barcelona
7otl3f9tfw7vc2gpal,worlds championship barbque contest,sourced from predicthqcom  more than 250 barbecue teams compete at the houston livestock show and rodeo  worlds championship barbque contest over the course of three days teams from across texas and the world competed for championship titles in the following categories brisket ribs chicken go texan dutch oven dessert and the open contest,festivals,America/Chicago,"[[-95.4126289, 29.6899408], [-95.4123947, 29.6782313], [-95.4032538, 29.6791821], [-95.4035738, 29.6899967], [-95.4126289, 29.6899408]]",0,Texas,"-95.40802237079029,29.6843233071777",US,234456.0,97,100.0,19422585.0,"NRG Park,World’s Championship Bar-B-Que Contest",Houston,2,41,worlds championship barbque contest sourced from predicthqcom  more than 250 barbecue teams compete at the houston livestock show and rodeo  worlds championship barbque contest over the course of three days teams from across texas and the world competed for championship titles in the following categories brisket ribs chicken go texan dutch oven dessert and the open contest festivals Houston
8zdpgpktlcevvmzd84,thailand motorcycle grand prix,sourced from predicthqcom  the thailand motorcycle grand prix is a thrilling event that brings the excitement of motogp racing to the chang international circuit in buriram as part of the international motogp calendar it attracts top riders from around the world delivering highspeed action and intense competition fans from across the globe gather to experience the adrenaline along with the vibrant local culture and enthusiastic atmosphere that make this event a standout in the motogp series,sports,Asia/Bangkok,103.0849254,14.9579714,Chang Wat Buri Ram,"103.0849254,14.9579714",TH,226655.0,97,100.0,47405833.0,"Chang International Circuit,Thailand Motorcycle Grand Prix",Buriram,3,20,thailand motorcycle grand prix sourced from predicthqcom  the thailand motorcycle grand prix is a thrilling event that brings the excitement of motogp racing to the chang international circuit in buriram as part of the international motogp calendar it attracts top riders from around the world delivering highspeed action and intense competition fans from across the globe gather to experience the adrenaline along with the vibrant local culture and enthusiastic atmosphere that make this event a standout in the motogp series sports Buriram
e76lm6tpeeurhzepx7,perth festival,"sourced from predicthqcom  perth festival sometimes referred to as the festival of perth is australias longestrunning cultural festival held annually in western australia the program features contemporary and classical music dance theatre performance literature and ideas visual arts largescale public works 

multiple locations in perth",festivals,Australia/Perth,115.861309,-31.9523123,Western Australia,"115.861309,-31.9523123",AU,214800.0,97,100.0,15233396.0,Perth Festival,Perth,2,70,"perth festival sourced from predicthqcom  perth festival sometimes referred to as the festival of perth is australias longestrunning cultural festival held annually in western australia the program features contemporary and classical music dance theatre performance literature and ideas visual arts largescale public works 

multiple locations in perth festivals Perth"
7yx6tqwtha7ifpupx5,cognizant classic in the palm beaches,sourced from predicthqcom  formerly known as the honda classic cognizant classic is a professional golf tournament on the pga tour in south florida it was founded in 1972 as jackie gleasons inverrary classic and prior to a schedule change in 2021 was frequently the first of the florida events in late winter following the west coast swing,sports,America/New_York,-80.1422107,26.8284058,Florida,"-80.1422107,26.8284058",US,200000.0,96,100.0,18865689.0,"PGA National Resort and Spa,Cognizant Classic",Miami,3,58,cognizant classic in the palm beaches sourced from predicthqcom  formerly known as the honda classic cognizant classic is a professional golf tournament on the pga tour in south florida it was founded in 1972 as jackie gleasons inverrary classic and prior to a schedule change in 2021 was frequently the first of the florida events in late winter following the west coast swing sports Miami
9gdncqyjvq7q9rwwzp,central florida fair,sourced from predicthqcom,festivals,America/New_York,"[[-81.4386301, 28.556734], [-81.4386247, 28.5554571], [-81.4365379, 28.5554665], [-81.4375679, 28.5569413], [-81.4386301, 28.556734]]",0,Florida,"-81.43778982240741,28.556084000053243",US,200000.0,96,100.0,15831935.0,"Central Florida Fairgrounds,Central Florida Fair",Miami,2,58,central florida fair sourced from predicthqcom festivals Miami
byyrhvrujnkuvaqgpk,apppexpo,sourced from predicthqcom  apppexpo shanghai international advertising  sign technology  equipment exhibition has explored new development of upcoming ad sign future apppexpo served as an effective platform allowing china  see the world and provide the whole world with great opportunity to understand china,expos,Asia/Shanghai,121.30266,31.18997,Shang Hai Shi,"121.30266,31.18997",CN,200000.0,96,100.0,24645658.0,"National Convention & Exhibition Center,APPPEXPO Shanghai International Printing Exhibition",Shanghai,1,84,apppexpo sourced from predicthqcom  apppexpo shanghai international advertising  sign technology  equipment exhibition has explored new development of upcoming ad sign future apppexpo served as an effective platform allowing china  see the world and provide the whole world with great opportunity to understand china expos Shanghai
do2amduottd3don6jw,mobile mardi gras day  fat tuesday,sourced from predicthqcom  mobile mardi gras day  fat tuesday is the grand finale of mardi gras season in mobile alabama and its a major cultural celebration rooted in centuriesold traditions it happens on fat tuesday mardi gras in french  the day before ash wednesday which marks the beginning of lent in the christian calendar,festivals,America/Chicago,"[[-88.04544453005639, 30.688689545598763], [-88.04544453005639, 30.688019476831457], [-88.04479390676238, 30.688019476831457], [-88.04479390676238, 30.688689545598763], [-88.04544453005639, 30.688689545598763]]",0,Alabama,"-88.04511921840938,30.68835451121511",US,200000.0,96,100.0,14304408.0,Mobile Mardi Gras Day - Fat Tuesday,Birmingham,2,14,mobile mardi gras day  fat tuesday sourced from predicthqcom  mobile mardi gras day  fat tuesday is the grand finale of mardi gras season in mobile alabama and its a major cultural celebration rooted in centuriesold traditions it happens on fat tuesday mardi gras in french  the day before ash wednesday which marks the beginning of lent in the christian calendar festivals Birmingham
